label,session,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
fist,a,0.6968000531196594,0.648748517036438,-6.168602908473986e-07,0.6087956428527832,0.6471108198165894,-0.020525330677628517,0.5167837738990784,0.6196833252906799,-0.041956301778554916,0.4637426435947418,0.5780548453330994,-0.06578508019447327,0.4822954535484314,0.5314807295799255,-0.08285070210695267,0.527378499507904,0.3921048641204834,-0.002282286062836647,0.46941307187080383,0.4255126714706421,-0.03971704840660095,0.4526025056838989,0.45882177352905273,-0.05757427215576172,0.4377002716064453,0.4795858860015869,-0.06604684889316559,0.5685297250747681,0.3698591887950897,-0.01318356953561306,0.4988669753074646,0.4580591320991516,-0.05074990913271904,0.5334866046905518,0.5258519053459167,-0.04892090708017349,0.5545338988304138,0.513002336025238,-0.03811746835708618,0.6128599643707275,0.37875521183013916,-0.03172639012336731,0.5423633456230164,0.47806575894355774,-0.06770624965429306,0.5730154514312744,0.539029061794281,-0.0483865886926651,0.5934630036354065,0.5253127813339233,-0.026884907856583595,0.6540383100509644,0.41282716393470764,-0.05455373227596283,0.5965026617050171,0.5005584955215454,-0.07732511311769485,0.6142336130142212,0.5451704263687134,-0.06778337061405182,0.6332467794418335,0.5346562266349792,-0.05366047844290733
fist,a,0.6961917281150818,0.6494185924530029,-6.159239660519233e-07,0.6086097955703735,0.647074818611145,-0.02082313597202301,0.5168103575706482,0.6203864216804504,-0.042572926729917526,0.4637923538684845,0.5791928172111511,-0.06663461029529572,0.48254239559173584,0.5315547585487366,-0.0840507224202156,0.5271071195602417,0.3934566378593445,-0.0026196870021522045,0.46997296810150146,0.4250139594078064,-0.03949370235204697,0.45302262902259827,0.4576672911643982,-0.05697637051343918,0.4385944604873657,0.4787871241569519,-0.0652337595820427,0.5686681270599365,0.3711341619491577,-0.013369759544730186,0.49961525201797485,0.4571579098701477,-0.05060804262757301,0.5330982804298401,0.5259366035461426,-0.048997677862644196,0.5540050268173218,0.5150325894355774,-0.038383711129426956,0.6130997538566589,0.3795185685157776,-0.031686119735240936,0.543186366558075,0.47724395990371704,-0.06745980679988861,0.5731006860733032,0.539053201675415,-0.04843771085143089,0.5937228202819824,0.5264569520950317,-0.02712877094745636,0.6544880270957947,0.41282233595848083,-0.05423082038760185,0.5966500639915466,0.4987809658050537,-0.07684581726789474,0.6139781475067139,0.5444836020469666,-0.06713824719190598,0.6332064867019653,0.535114049911499,-0.0529291145503521
fist,a,0.6939544677734375,0.649097740650177,-6.287393148340925e-07,0.6044408679008484,0.6468688249588013,-0.02460308186709881,0.5130958557128906,0.6214141845703125,-0.04859181120991707,0.4624728560447693,0.578164279460907,-0.07445962727069855,0.4832453429698944,0.5278931856155396,-0.09265695512294769,0.5228193402290344,0.3903255760669708,-0.006875258404761553,0.46245282888412476,0.4337312877178192,-0.0474403090775013,0.45340219140052795,0.47283124923706055,-0.06445211917161942,0.4454832971096039,0.48850196599960327,-0.07160729914903641,0.5649825930595398,0.36827099323272705,-0.01716518960893154,0.4950304329395294,0.45879635214805603,-0.05894530564546585,0.5298343896865845,0.5309057831764221,-0.056026242673397064,0.5496019721031189,0.5152478218078613,-0.043349914252758026,0.611078679561615,0.37675508856773376,-0.035817522555589676,0.539716362953186,0.4763830900192261,-0.07603603601455688,0.5701004266738892,0.5420703887939453,-0.05537315458059311,0.5903035998344421,0.5271855592727661,-0.03182179480791092,0.6545234322547913,0.4098818600177765,-0.05907640606164932,0.5973688364028931,0.4985947012901306,-0.08436980098485947,0.6135901808738708,0.5467064380645752,-0.074900783598423,0.6322125196456909,0.536251425743103,-0.06011011078953743
fist,a,0.6926506161689758,0.6479830741882324,-6.201094038260635e-07,0.6066713929176331,0.647626519203186,-0.02227833680808544,0.5137569904327393,0.622188925743103,-0.04447687044739723,0.4612797796726227,0.5792895555496216,-0.06867947429418564,0.4805113673210144,0.5275980234146118,-0.08631318062543869,0.5223488211631775,0.39528927206993103,-0.0036388891749083996,0.4670737087726593,0.43003174662590027,-0.042613767087459564,0.45136961340904236,0.46236851811408997,-0.06227140501141548,0.43548470735549927,0.47823289036750793,-0.07227468490600586,0.5645438432693481,0.3703901171684265,-0.014345099218189716,0.4982248544692993,0.4596143960952759,-0.05446833372116089,0.5329222083091736,0.5284280776977539,-0.05434661731123924,0.5535725355148315,0.5175283551216125,-0.04445333406329155,0.6100186109542847,0.377693235874176,-0.03299127519130707,0.5409678220748901,0.4761289954185486,-0.07142181694507599,0.5716809630393982,0.5390183925628662,-0.053358033299446106,0.5924221277236938,0.5262659192085266,-0.032348547130823135,0.653050422668457,0.40984219312667847,-0.056006234139204025,0.596183180809021,0.5001425743103027,-0.08098848909139633,0.6132601499557495,0.5479898452758789,-0.07295861840248108,0.6320822238922119,0.5391502976417542,-0.05970527604222298
fist,a,0.691550612449646,0.6498172283172607,-6.249034072425275e-07,0.6055320501327515,0.6481761932373047,-0.02180432341992855,0.5137289762496948,0.622309684753418,-0.044039469212293625,0.4617617726325989,0.5800794363021851,-0.06845492124557495,0.4801098704338074,0.5279050469398499,-0.08633249253034592,0.5224197506904602,0.3956431746482849,-0.0023350976407527924,0.46812036633491516,0.43078821897506714,-0.04094313830137253,0.4528875946998596,0.46438103914260864,-0.06066851317882538,0.43813884258270264,0.48187369108200073,-0.07073315232992172,0.5647796392440796,0.37176114320755005,-0.013434331864118576,0.4983745813369751,0.4587634801864624,-0.05344373360276222,0.5315843820571899,0.5287365317344666,-0.053961824625730515,0.5516900420188904,0.5204383134841919,-0.04447585716843605,0.6104233264923096,0.3792361915111542,-0.03239065408706665,0.5404166579246521,0.47577178478240967,-0.07090459018945694,0.5703307390213013,0.5401632189750671,-0.052884045988321304,0.5909383296966553,0.5298894643783569,-0.03172417730093002,0.6536076068878174,0.4118361473083496,-0.0556187704205513,0.5951711535453796,0.49951043725013733,-0.0807606652379036,0.6118873953819275,0.5481974482536316,-0.0722334012389183,0.6309195756912231,0.5410895347595215,-0.05844784155488014
fist,a,0.6878532767295837,0.6484454870223999,-6.356443122967903e-07,0.6041257381439209,0.6472975015640259,-0.021090036258101463,0.5108634233474731,0.6207080483436584,-0.043032556772232056,0.45806363224983215,0.5784798264503479,-0.06738514453172684,0.47948628664016724,0.5280704498291016,-0.08542893826961517,0.5206674337387085,0.3968643546104431,-0.0032676781993359327,0.4667285680770874,0.42959505319595337,-0.041795697063207626,0.449373334646225,0.4625488519668579,-0.060827042907476425,0.4318334758281708,0.48084303736686707,-0.0703202337026596,0.5633533596992493,0.3727053105831146,-0.014570836909115314,0.498113751411438,0.4626663327217102,-0.054053086787462234,0.5333631634712219,0.5342726707458496,-0.05303213745355606,0.5546033382415771,0.5232359766960144,-0.04269668459892273,0.6099045872688293,0.38014549016952515,-0.03371343016624451,0.5412212610244751,0.4778316617012024,-0.0718931183218956,0.5711086988449097,0.543118953704834,-0.053178880363702774,0.5918996334075928,0.5309751629829407,-0.031819090247154236,0.6542626023292542,0.4116683006286621,-0.05704159662127495,0.5953771471977234,0.4975796341896057,-0.08091095089912415,0.6109088659286499,0.5477231740951538,-0.0714467391371727,0.6298496723175049,0.541119396686554,-0.057475727051496506
fist,a,0.6833845376968384,0.6496280431747437,-6.698506354041456e-07,0.5982886552810669,0.6478961706161499,-0.024289140477776527,0.5090317130088806,0.6233977675437927,-0.04901641607284546,0.457787424325943,0.5833465456962585,-0.07538782805204391,0.4758080542087555,0.5300180912017822,-0.09471692144870758,0.5230880975723267,0.39242810010910034,-0.009023671969771385,0.4633735120296478,0.4315234422683716,-0.05065494403243065,0.4507480263710022,0.47363489866256714,-0.07030750066041946,0.4399321675300598,0.4939033091068268,-0.07943333685398102,0.5661375522613525,0.37156927585601807,-0.019431695342063904,0.4946387708187103,0.4597737491130829,-0.06159748509526253,0.5268498659133911,0.5343489646911621,-0.06051167845726013,0.5470615029335022,0.5245154500007629,-0.04986647516489029,0.6122810244560242,0.3806251287460327,-0.03793814778327942,0.5380404591560364,0.4756549000740051,-0.07826071232557297,0.5666471123695374,0.5429877042770386,-0.05804065614938736,0.5875630378723145,0.5317865014076233,-0.03536250814795494,0.6560302972793579,0.4142128527164459,-0.06076684966683388,0.5936856865882874,0.49610644578933716,-0.08681201189756393,0.609592616558075,0.5471052527427673,-0.0767710953950882,0.6303191781044006,0.5409373641014099,-0.061721671372652054
fist,a,0.6830350160598755,0.6489608883857727,-6.336414344332297e-07,0.5987070798873901,0.6469568014144897,-0.020583979785442352,0.5084668397903442,0.6191884279251099,-0.042551591992378235,0.4570613205432892,0.5789559483528137,-0.06661995500326157,0.47496724128723145,0.5291953682899475,-0.08468186110258102,0.5241669416427612,0.39722180366516113,-0.004340451676398516,0.46851444244384766,0.4308806359767914,-0.03962590545415878,0.44748273491859436,0.4632762372493744,-0.05619851499795914,0.4301425814628601,0.4844733476638794,-0.06409835070371628,0.5664474964141846,0.37492355704307556,-0.01453651487827301,0.49708035588264465,0.4585402309894562,-0.05021793395280838,0.5277538895606995,0.5335944890975952,-0.04756200686097145,0.5492096543312073,0.5262342095375061,-0.03645956888794899,0.6125277876853943,0.3825628161430359,-0.03191942349076271,0.5404702425003052,0.47443878650665283,-0.06597412377595901,0.5665379762649536,0.5405705571174622,-0.045975591987371445,0.5870938301086426,0.5308391451835632,-0.02456975355744362,0.6557527780532837,0.41501396894454956,-0.05334552749991417,0.5945866703987122,0.49525129795074463,-0.07497518509626389,0.6095936894416809,0.5443342328071594,-0.06417710334062576,0.6299787759780884,0.5380564332008362,-0.04941721633076668
fist,a,0.6795105934143066,0.6485115885734558,-6.161835699458607e-07,0.5978468060493469,0.6475457549095154,-0.0225782860070467,0.5086578130722046,0.6187468767166138,-0.045063868165016174,0.45808547735214233,0.5767202377319336,-0.06935584545135498,0.4767872095108032,0.5260661244392395,-0.08755629509687424,0.521555483341217,0.39819520711898804,-0.0050974455662071705,0.4670499861240387,0.42884376645088196,-0.042280908674001694,0.4472755789756775,0.4610072672367096,-0.06007840856909752,0.43031588196754456,0.47989189624786377,-0.0684347003698349,0.5647530555725098,0.3753531575202942,-0.014480609446763992,0.49623817205429077,0.4553736746311188,-0.05182872712612152,0.5260428786277771,0.5304639339447021,-0.04967554286122322,0.5466723442077637,0.5227006077766418,-0.03819546848535538,0.6115840673446655,0.38304048776626587,-0.03145768493413925,0.5406064391136169,0.47261521220207214,-0.06738792359828949,0.5665906071662903,0.5389973521232605,-0.047907378524541855,0.5872301459312439,0.529006838798523,-0.025995749980211258,0.6555678248405457,0.41503748297691345,-0.05255088955163956,0.5949468016624451,0.4946286082267761,-0.07533644884824753,0.6101389527320862,0.5432620048522949,-0.06498654186725616,0.6309138536453247,0.5364407896995544,-0.050060149282217026
fist,a,0.6809498071670532,0.6469662189483643,-6.354159154398076e-07,0.5967251062393188,0.6472172737121582,-0.0217757448554039,0.5080780982971191,0.620087742805481,-0.04368603602051735,0.45734912157058716,0.5793565511703491,-0.06729608029127121,0.47441551089286804,0.5295984148979187,-0.08489172905683517,0.5232186317443848,0.39588239789009094,-0.004841416608542204,0.46773087978363037,0.42989489436149597,-0.0414387546479702,0.44832777976989746,0.4640096127986908,-0.0601021982729435,0.43264269828796387,0.4839027523994446,-0.06945203989744186,0.5659254193305969,0.37352126836776733,-0.01434512808918953,0.4981846213340759,0.45726582407951355,-0.050801124423742294,0.5275990962982178,0.530670702457428,-0.05007454752922058,0.5481168627738953,0.5241254568099976,-0.04047494754195213,0.6117932796478271,0.38158148527145386,-0.03113042749464512,0.541669487953186,0.47498583793640137,-0.06543123722076416,0.5676392912864685,0.5395262837409973,-0.04671424254775047,0.5879806876182556,0.5303131937980652,-0.02619229629635811,0.6544680595397949,0.4145563542842865,-0.052060190588235855,0.5940983891487122,0.4959084391593933,-0.07414162158966064,0.6096840500831604,0.5446009635925293,-0.06409873813390732,0.6300349235534668,0.5386336445808411,-0.049739304929971695
