label,session,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
fist,b,0.769372820854187,0.7349243760108948,-5.029538669987232e-07,0.6744465827941895,0.7231231331825256,-0.011133149266242981,0.5632200241088867,0.6431751847267151,-0.01921182870864868,0.5192817449569702,0.532880961894989,-0.035059668123722076,0.5571265816688538,0.4532666802406311,-0.04754796624183655,0.5940516591072083,0.518304169178009,0.029844000935554504,0.5431964993476868,0.45118385553359985,-0.002580087399110198,0.5279894471168518,0.4703355133533478,-0.019021108746528625,0.5346710681915283,0.49801871180534363,-0.022898562252521515,0.6458905339241028,0.48383957147598267,0.020668750628829002,0.5921998620033264,0.42810311913490295,-0.013417908921837807,0.5943639278411865,0.5071641206741333,-0.015183842740952969,0.610214114189148,0.54432213306427,-0.0020786202512681484,0.7014344334602356,0.4694138467311859,0.003103099297732115,0.651017427444458,0.4304831326007843,-0.033576417714357376,0.6633111238479614,0.5226325988769531,-0.022343335673213005,0.6866719722747803,0.5749524235725403,0.00031637493520975113,0.7638675570487976,0.46269217133522034,-0.016515610739588737,0.7264828085899353,0.42116373777389526,-0.033271387219429016,0.7003850936889648,0.4564473628997803,-0.024995720013976097,0.6836779117584229,0.4811042547225952,-0.01126728393137455
fist,b,0.7695226669311523,0.7346222996711731,-4.632959758055222e-07,0.6726308465003967,0.7200926542282104,-0.010782448574900627,0.563429594039917,0.6418801546096802,-0.01985579915344715,0.5204123258590698,0.5329227447509766,-0.03714028000831604,0.5576876997947693,0.4531334638595581,-0.05103038251399994,0.5919945240020752,0.5203839540481567,0.029172701761126518,0.5406584739685059,0.45253753662109375,-0.005150455050170422,0.5252518057823181,0.46628132462501526,-0.02209656685590744,0.533589780330658,0.4936283528804779,-0.0259101465344429,0.644693911075592,0.48581933975219727,0.01913423091173172,0.5908361077308655,0.4270428419113159,-0.017188703641295433,0.5929182767868042,0.5059541463851929,-0.019105929881334305,0.6093653440475464,0.5429996848106384,-0.005623949691653252,0.700880229473114,0.47114327549934387,0.0006038926658220589,0.6512851119041443,0.4300920367240906,-0.03709504380822182,0.6635939478874207,0.5224047899246216,-0.024196971207857132,0.6868383288383484,0.5742464661598206,-7.541015656897798e-05,0.7640983462333679,0.464638352394104,-0.020141564309597015,0.7274030447006226,0.42064815759658813,-0.037523359060287476,0.7012692093849182,0.45486879348754883,-0.028765331953763962,0.6842368841171265,0.4790748357772827,-0.014429416507482529
fist,b,0.7665951251983643,0.7338184118270874,-5.310623691912042e-07,0.6746495962142944,0.7169044017791748,-0.011679121293127537,0.5653828978538513,0.6390846967697144,-0.021992554888129234,0.5223442316055298,0.5325814485549927,-0.040685512125492096,0.5589337348937988,0.4483196437358856,-0.05583154410123825,0.5929745435714722,0.5126439929008484,0.027406463399529457,0.5408194065093994,0.4482395052909851,-0.009742883034050465,0.5248953700065613,0.47141575813293457,-0.02627507969737053,0.5334532856941223,0.49887025356292725,-0.02926328033208847,0.6449099183082581,0.47800201177597046,0.01660769060254097,0.5864351391792297,0.42582404613494873,-0.021471897140145302,0.5922633409500122,0.516157865524292,-0.019979823380708694,0.6132581830024719,0.5451238751411438,-0.0030970138031989336,0.701259970664978,0.46324941515922546,-0.0033308991696685553,0.6459299921989441,0.42823633551597595,-0.044110409915447235,0.6596203446388245,0.5259942412376404,-0.028753241524100304,0.6850011944770813,0.5648998022079468,-0.002266599563881755,0.7648493647575378,0.45695921778678894,-0.025459732860326767,0.7241191864013672,0.42314690351486206,-0.044519152492284775,0.6999147534370422,0.46524137258529663,-0.03397124260663986,0.6872304677963257,0.48318925499916077,-0.017826350405812263
fist,b,0.7634756565093994,0.7303714156150818,-5.62133720904967e-07,0.6734805107116699,0.7192962765693665,-0.015011593699455261,0.5604287385940552,0.6381930112838745,-0.027172284200787544,0.5141698122024536,0.5287184715270996,-0.0472186841070652,0.5564661622047424,0.45036816596984863,-0.0639006495475769,0.5918407440185547,0.500482976436615,0.029643256217241287,0.5405000448226929,0.4444625973701477,-0.009091189131140709,0.5322232246398926,0.4767386317253113,-0.026230785995721817,0.5451014041900635,0.5024036169052124,-0.029879862442612648,0.6448667049407959,0.4655352830886841,0.018956897780299187,0.5841963291168213,0.4288567900657654,-0.023355230689048767,0.6004347801208496,0.5245198607444763,-0.023883657529950142,0.6290472745895386,0.5485256314277649,-0.00700079882517457,0.7004883885383606,0.45068827271461487,-0.0018056828994303942,0.6393884420394897,0.43474578857421875,-0.04797222092747688,0.6602222919464111,0.5353322625160217,-0.03529657796025276,0.6904976963996887,0.5594683289527893,-0.009471293538808823,0.7615578174591064,0.4425623416900635,-0.024496646597981453,0.7025555968284607,0.43972712755203247,-0.047374311834573746,0.7018784284591675,0.5049811601638794,-0.03654126077890396,0.7162749767303467,0.5243490934371948,-0.019218122586607933
fist,b,0.7539597153663635,0.7302766442298889,-6.433521093640593e-07,0.6664597988128662,0.719121515750885,-0.018746856600046158,0.5563150644302368,0.6368421316146851,-0.029360048472881317,0.511072039604187,0.5302461981773376,-0.04654385894536972,0.5521477460861206,0.44990307092666626,-0.058881137520074844,0.5834293365478516,0.4970209300518036,0.030872376635670662,0.5264981389045715,0.45123881101608276,-0.013266482390463352,0.5350133776664734,0.5091670751571655,-0.033401086926460266,0.5589850544929504,0.5345951914787292,-0.037873443216085434,0.6341633796691895,0.46144819259643555,0.021768519654870033,0.5703139901161194,0.4246693253517151,-0.023077331483364105,0.5834037065505981,0.5192357897758484,-0.025976885110139847,0.6078190803527832,0.5352693200111389,-0.01042944472283125,0.6892983317375183,0.44554951786994934,0.001424559042789042,0.6257159113883972,0.43642258644104004,-0.04916241019964218,0.6467638611793518,0.5405020117759705,-0.03844432160258293,0.6765514612197876,0.5540919899940491,-0.012802415527403355,0.7496715188026428,0.43739214539527893,-0.020866740494966507,0.6817437410354614,0.450162410736084,-0.046962711960077286,0.6919900178909302,0.5266798734664917,-0.03584876284003258,0.7185709476470947,0.5398247838020325,-0.017037520185112953
fist,b,0.7477320432662964,0.733718752861023,-6.330143378363573e-07,0.6600086092948914,0.7187193632125854,-0.0166377741843462,0.5542324185371399,0.6374056339263916,-0.027906743809580803,0.5091140270233154,0.534183919429779,-0.04604097083210945,0.5449447631835938,0.45522990822792053,-0.059339623898267746,0.5853611826896667,0.49677562713623047,0.023541467264294624,0.5296359062194824,0.4430323839187622,-0.015798581764101982,0.5270910859107971,0.4893713891506195,-0.03213818743824959,0.5439278483390808,0.5141462087631226,-0.03519726172089577,0.6375858783721924,0.4667637348175049,0.014139648526906967,0.5743086338043213,0.4273143708705902,-0.0265475083142519,0.586401641368866,0.5231712460517883,-0.025604190304875374,0.6126258969306946,0.5404161810874939,-0.009166019968688488,0.6929238438606262,0.45527932047843933,-0.00514602568000555,0.6316581964492798,0.43797767162323,-0.050340138375759125,0.6483282446861267,0.5383016467094421,-0.036229584366083145,0.6772720217704773,0.5591673254966736,-0.010210138745605946,0.7541073560714722,0.45118552446365356,-0.026588842272758484,0.6984760761260986,0.4360470771789551,-0.04842396825551987,0.6875953078269958,0.4985428750514984,-0.036732837557792664,0.6939470171928406,0.5187379121780396,-0.019164258614182472
fist,b,0.7400015592575073,0.7336904406547546,-6.379480623763811e-07,0.6556782126426697,0.7188684940338135,-0.018223652616143227,0.5474543571472168,0.6389425992965698,-0.029180824756622314,0.5044257044792175,0.5351304411888123,-0.04623754322528839,0.5433861017227173,0.45587876439094543,-0.05790433660149574,0.5725074410438538,0.5023432970046997,0.024982253089547157,0.5148056149482727,0.45647019147872925,-0.019793175160884857,0.5229238867759705,0.5155004858970642,-0.03837435692548752,0.5449438095092773,0.5364231467247009,-0.0419459342956543,0.6227439641952515,0.4705146253108978,0.015394243411719799,0.5588945150375366,0.4281500577926636,-0.030360527336597443,0.5738733410835266,0.5235497951507568,-0.03068312630057335,0.5985782146453857,0.5341484546661377,-0.01323357131332159,0.6772781610488892,0.45670485496520996,-0.005008491687476635,0.6149439215660095,0.4431150257587433,-0.05523565411567688,0.6359078884124756,0.5461770296096802,-0.0416448712348938,0.6639228463172913,0.5542863011360168,-0.014530451968312263,0.737380862236023,0.4500049352645874,-0.02745920792222023,0.6756166815757751,0.455261766910553,-0.05214320868253708,0.6826924085617065,0.5262994766235352,-0.03962431848049164,0.7047665119171143,0.534101128578186,-0.020404355600476265
fist,b,0.7410933375358582,0.7405998706817627,-6.112994697105023e-07,0.6575316786766052,0.7229608297348022,-0.01577356830239296,0.5502386093139648,0.6403746604919434,-0.0241184551268816,0.5033425092697144,0.5392433404922485,-0.03841129317879677,0.5400818586349487,0.4647578299045563,-0.04790607467293739,0.5870580077171326,0.5030496716499329,0.021254343912005424,0.5351113677024841,0.4435100853443146,-0.012854065746068954,0.5210954546928406,0.48594242334365845,-0.029553357511758804,0.5290501117706299,0.5168085694313049,-0.03446376696228981,0.6372475028038025,0.4753304719924927,0.013617036864161491,0.5777969360351562,0.4265953302383423,-0.021605288609862328,0.5703024864196777,0.5033065676689148,-0.024995962157845497,0.58158278465271,0.5290126204490662,-0.014761318452656269,0.6913517117500305,0.46680670976638794,-0.0024741385132074356,0.6333861351013184,0.44357824325561523,-0.0427735410630703,0.6442005634307861,0.533771276473999,-0.032828960567712784,0.6690517067909241,0.5720369219779968,-0.011300026439130306,0.7500910758972168,0.4668409824371338,-0.02076634392142296,0.7049750089645386,0.4367569088935852,-0.04178578406572342,0.6802583932876587,0.47419512271881104,-0.03460048511624336,0.6677442789077759,0.49245685338974,-0.02147240936756134
fist,b,0.7363564372062683,0.7409336566925049,-7.786031801515492e-07,0.64832603931427,0.7224946022033691,-0.015641698613762856,0.5385076999664307,0.643719494342804,-0.025172816589474678,0.49368640780448914,0.5410172939300537,-0.040391068905591965,0.5345022082328796,0.46270859241485596,-0.05003676563501358,0.570633590221405,0.4936344623565674,0.02542496658861637,0.5108561515808105,0.46205946803092957,-0.017649156972765923,0.5201337337493896,0.5320543050765991,-0.03862534835934639,0.5420850515365601,0.5563454031944275,-0.04575145244598389,0.6202716827392578,0.459372341632843,0.015182416886091232,0.550820529460907,0.438823938369751,-0.02866181917488575,0.5699295997619629,0.5366696119308472,-0.031710099428892136,0.5996798872947693,0.5517032742500305,-0.018620721995830536,0.6734296679496765,0.4448421001434326,-0.00503916060552001,0.6030871868133545,0.4509068727493286,-0.052557699382305145,0.6244515180587769,0.5522183179855347,-0.04037052392959595,0.6536036133766174,0.5637425184249878,-0.01644315756857395,0.7304134368896484,0.44177958369255066,-0.02730887569487095,0.6586108803749084,0.46365123987197876,-0.0522601418197155,0.6664003133773804,0.5333614945411682,-0.04150538891553879,0.6891518831253052,0.5426486730575562,-0.024265997111797333
fist,b,0.7385922074317932,0.7412453889846802,-8.006873599697428e-07,0.6504992246627808,0.7216723561286926,-0.015080162324011326,0.5410506725311279,0.6420031785964966,-0.024398304522037506,0.49263888597488403,0.5439218282699585,-0.03957566246390343,0.5313124656677246,0.46715593338012695,-0.04876861721277237,0.5747366547584534,0.4905208945274353,0.02555926889181137,0.5153883695602417,0.4557740092277527,-0.01636664941906929,0.5226027965545654,0.5312930345535278,-0.03648374602198601,0.5437046885490417,0.5585158467292786,-0.04326615855097771,0.6238806843757629,0.459262490272522,0.014975425787270069,0.55292809009552,0.43941283226013184,-0.02723781205713749,0.569360077381134,0.5367107391357422,-0.02948812022805214,0.5997997522354126,0.5508697032928467,-0.01661508157849312,0.6765249371528625,0.4468684196472168,-0.005501124542206526,0.6052660346031189,0.44909965991973877,-0.05073587968945503,0.6245118975639343,0.5492240190505981,-0.0371374636888504,0.6544293165206909,0.5610698461532593,-0.01306539960205555,0.73333740234375,0.4462989568710327,-0.02823871560394764,0.6632841229438782,0.46345847845077515,-0.05196389928460121,0.6684300303459167,0.535641610622406,-0.04061892256140709,0.6903360486030579,0.5499717593193054,-0.023295311257243156
